timestamp,power_demand_mw,wind_turbine_power_mw,solar_power_mw,coal_turbine_power_mw
2023-06-15 01:21:25,296.2369,0.4192,0.0,196.4952390285665
2023-06-15 01:21:30,298.0587,0.4063,0.0024,195.16965575443788
2023-06-15 01:21:35,296.789,0.4469,0.028,196.02691919530542
2023-06-15 01:21:40,297.4257,0.436,0.0,196.98066029655612
2023-06-15 01:21:45,297.3995,0.4294,0.0,204.70686596955903
2023-06-15 01:21:50,297.5168,0.3985,0.0002,203.0692106889919
2023-06-15 01:21:55,296.7336,0.3906,0.0246,199.351648635073
2023-06-15 01:22:00,297.7679,0.4333,0.006,200.61141282624337
2023-06-15 01:22:05,297.5304,0.4066,0.0101,196.39811367946552
2023-06-15 01:22:10,297.8878,0.4196,0.0,202.7434863793773
2023-06-15 01:22:15,296.1187,0.4371,0.0,200.92242209882576
2023-06-15 01:22:20,296.8792,0.4759,0.0254,200.50101598623806
2023-06-15 01:22:25,297.0563,0.4283,0.0028,195.36907887474126
2023-06-15 01:22:30,296.0665,0.4384,0.0,195.04376118428075
2023-06-15 01:22:35,295.99,0.4483,0.0172,196.57326891380305
2023-06-15 01:22:40,296.8202,0.4504,0.0238,199.9689471312963
2023-06-15 01:22:45,297.4618,0.4511,0.0028,201.6805512735518
2023-06-15 01:22:50,297.181,0.4278,0.0,201.27540951178614
2023-06-15 01:22:55,296.7498,0.4332,0.0,204.8472461716506
2023-06-15 01:23:00,296.6406,0.4301,0.0094,204.26722598204927
2023-06-15 01:23:05,297.8138,0.4614,0.0,198.1704971007394
2023-06-15 01:23:10,297.6513,0.4343,0.0118,196.84997833656453
2023-06-15 01:23:15,297.365,0.4316,0.0193,200.1947560253484
2023-06-15 01:23:20,296.5068,0.5003,0.012,195.85629797473675
2023-06-15 01:23:25,297.0542,0.4467,0.0,200.45287916124374
2023-06-15 01:23:30,297.0292,0.4345,0.0,198.05839735990227
2023-06-15 01:23:35,297.3641,0.4414,0.0203,197.0109037607725
2023-06-15 01:23:40,296.4374,0.4505,0.0,196.40326529506848
2023-06-15 01:23:45,297.9386,0.4442,0.0189,202.80102624332613
2023-06-15 01:23:50,296.9138,0.452,0.0163,200.24987633179666
2023-06-15 01:23:55,296.7483,0.4471,0.0,196.36570847573455
2023-06-15 01:24:00,296.6194,0.4563,0.018,198.55248061276595
2023-06-15 01:24:05,296.9336,0.4583,0.0,195.7616336043346
2023-06-15 01:24:10,296.9285,0.4397,0.0185,200.56235874454828
2023-06-15 01:24:15,298.6016,0.4518,0.0,202.6561408568276
2023-06-15 01:24:20,296.7876,0.4497,0.0,201.06859045650526
2023-06-15 01:24:25,296.0488,0.4149,0.0194,202.4421583489907
2023-06-15 01:24:30,296.9357,0.4787,0.0,204.25205840251994
2023-06-15 01:24:35,296.5091,0.4375,0.0182,195.17071201112987
2023-06-15 01:24:40,297.0726,0.4291,0.0304,196.03255948369198
2023-06-15 01:24:45,296.3205,0.4487,0.0121,202.1950504357962
2023-06-15 01:24:50,296.7942,0.4682,0.0,195.35258111413208
2023-06-15 01:24:55,295.8345,0.4325,0.0,201.29259651408807
2023-06-15 01:25:00,296.6537,0.4212,0.0,195.06747415188542
2023-06-15 01:25:05,295.5804,0.3995,0.015,197.79551586083562
2023-06-15 01:25:10,295.9594,0.4404,0.0,199.34445097686125
2023-06-15 01:25:15,296.5366,0.432,0.0114,197.5255272916489
2023-06-15 01:25:20,296.1898,0.436,0.0118,199.20548353725897
2023-06-15 01:25:25,296.9464,0.4255,0.0,201.9470060490722
2023-06-15 01:25:30,295.2319,0.4135,0.036,196.08078015848696
2023-06-15 01:25:35,295.5952,0.4412,0.0163,198.77037649004674
2023-06-15 01:25:40,297.0859,0.4072,0.0,196.1424159588939
2023-06-15 01:25:45,296.0133,0.4614,0.0,196.8046913666404
2023-06-15 01:25:50,297.6068,0.4488,0.0104,201.46158690614968
2023-06-15 01:25:55,296.2459,0.4488,0.0027,195.36607055265173
2023-06-15 01:26:00,295.9715,0.4021,0.0,201.92682144871148
2023-06-15 01:26:05,297.3165,0.4277,0.0,198.70043341730036
2023-06-15 01:26:10,296.8034,0.4408,0.0093,204.13662196092073
2023-06-15 01:26:15,295.2002,0.4488,0.0,203.73589939773345
2023-06-15 01:26:20,295.9244,0.4613,0.0,195.72220111704974
2023-06-15 01:26:25,296.7393,0.4289,0.0,203.4749862586291
2023-06-15 01:26:30,295.3368,0.4478,0.0,199.47415975538283
2023-06-15 01:26:35,296.6213,0.4474,0.0,203.83161194044837
2023-06-15 01:26:40,297.4985,0.4376,0.0255,204.2605564879335
2023-06-15 01:26:45,296.8722,0.4407,0.0,198.74334875702752
2023-06-15 01:26:50,296.2783,0.4629,0.0,195.76964614179593
2023-06-15 01:26:55,296.0268,0.4263,0.0,200.596518639933
2023-06-15 01:27:00,296.9945,0.4554,0.0059,195.02374391503554
2023-06-15 01:27:05,295.9914,0.4382,0.0,199.27861913936562
2023-06-15 01:27:10,297.2789,0.4576,0.0,199.9325296339591
2023-06-15 01:27:15,296.9082,0.4705,0.0208,204.8686556612436
2023-06-15 01:27:20,296.3235,0.4478,0.0,196.0752419764174
2023-06-15 01:27:25,297.1601,0.4151,0.0096,198.05484606795196
2023-06-15 01:27:30,296.218,0.4568,0.0,198.99667104583767
2023-06-15 01:27:35,296.3946,0.4529,0.0,200.589664701739
2023-06-15 01:27:40,296.9822,0.4099,0.0,199.6953450550089
2023-06-15 01:27:45,295.8481,0.4284,0.0,201.83875668836214
2023-06-15 01:27:50,296.83,0.4354,0.0198,198.47231667264847
2023-06-15 01:27:55,296.2544,0.4593,0.0,197.00019133071268
2023-06-15 01:28:00,296.1781,0.467,0.0164,199.87378206857827
2023-06-15 01:28:05,297.1051,0.4337,0.0,198.8757953542302
2023-06-15 01:28:10,296.2693,0.4638,0.0,195.967844692538
2023-06-15 01:28:15,294.9782,0.4324,0.0,198.2150034784935
2023-06-15 01:28:20,296.6304,0.4404,0.028,196.67630549387994
2023-06-15 01:28:25,297.0711,0.4533,0.0,201.7810731736921
2023-06-15 01:28:30,296.2552,0.4573,0.0,196.50287064850684
2023-06-15 01:28:35,295.9634,0.4512,0.0,196.5618915824496
2023-06-15 01:28:40,295.8887,0.4345,0.0025,196.96781806184921
2023-06-15 01:28:45,295.2312,0.4412,0.0224,197.71377160414352
2023-06-15 01:28:50,296.1986,0.4426,0.0339,204.52015559091137
2023-06-15 01:28:55,295.7105,0.4331,0.0016,199.95714139902992
2023-06-15 01:29:00,295.467,0.4124,0.0,202.73689581046128
2023-06-15 01:29:05,295.9238,0.4515,0.021,204.4212567117841
2023-06-15 01:29:10,295.2589,0.4416,0.0,201.27170827792898
2023-06-15 01:29:15,295.0501,0.4063,0.0,202.35752608575484
2023-06-15 01:29:20,296.0761,0.4424,0.0,199.23039087965262
2023-06-15 01:29:25,296.8057,0.4734,0.0353,196.7796627955373
2023-06-15 01:29:30,296.3328,0.3985,0.0369,198.56855281775609
2023-06-15 01:29:35,295.0395,0.4462,0.0,197.77864799049715
2023-06-15 01:29:40,295.4591,0.46,0.0,198.1642539500186
2023-06-15 01:29:45,295.5816,0.4482,0.038,203.6069128604642
2023-06-15 01:29:50,295.9307,0.4655,0.017,199.79703872015878
2023-06-15 01:29:55,296.3195,0.44,0.0,196.56215801028114
2023-06-15 01:30:00,295.2781,0.4221,0.0,203.34868272246436
2023-06-15 01:30:05,294.1562,0.4096,0.0405,204.06900083376067
2023-06-15 01:30:10,296.2068,0.466,0.0,195.5465309548807
2023-06-15 01:30:15,294.0269,0.4714,0.0,198.71042856721766
2023-06-15 01:30:20,295.8536,0.4064,0.0031,198.8627083175686
2023-06-15 01:30:25,294.9893,0.4678,0.014,200.4649333285358
2023-06-15 01:30:30,295.9639,0.4231,0.0,199.41562699264304
2023-06-15 01:30:35,295.7343,0.4814,0.0215,200.36032289230815
2023-06-15 01:30:40,295.1096,0.4669,0.0018,201.62562520999137
2023-06-15 01:30:45,294.9694,0.4573,0.0,196.52503028262194
2023-06-15 01:30:50,296.1819,0.4662,0.0014,196.56331175707277
2023-06-15 01:30:55,296.0381,0.4262,0.0,195.4133916948194
2023-06-15 01:31:00,295.3673,0.4216,0.0,203.7065559994964
2023-06-15 01:31:05,295.2402,0.4565,0.0095,203.91513347069278
2023-06-15 01:31:10,296.1592,0.4507,0.0319,203.85682649614938
2023-06-15 01:31:15,295.0742,0.4581,0.0,199.68442274701255
2023-06-15 01:31:20,295.6664,0.4437,0.0,196.39904471155418
2023-06-15 01:31:25,295.9849,0.4214,0.0,203.4782159731774
2023-06-15 01:31:30,295.3083,0.4645,0.0,204.58465606591417
2023-06-15 01:31:35,294.4433,0.4592,0.0,203.53983199462343
2023-06-15 01:31:40,296.6093,0.47,0.0,197.54478864507917
2023-06-15 01:31:45,295.9262,0.4381,0.0054,199.04272742573812
2023-06-15 01:31:50,294.2037,0.4199,0.0206,196.2295485579372
2023-06-15 01:31:55,295.3518,0.4722,0.0,204.14479492127822
2023-06-15 01:32:00,296.069,0.4264,0.0,203.96618689635113
2023-06-15 01:32:05,294.673,0.4248,0.0,196.03411030506464
2023-06-15 01:32:10,295.0491,0.4431,0.022,204.0168753497956
2023-06-15 01:32:15,294.0281,0.4594,0.0,204.28956025604322
2023-06-15 01:32:20,295.5902,0.4448,0.0222,198.41437633359737
2023-06-15 01:32:25,294.9012,0.4623,0.0115,198.998158219128
2023-06-15 01:32:30,294.3649,0.4596,0.0152,197.90910525758753
2023-06-15 01:32:35,295.9696,0.4116,0.0,204.57241749131117
2023-06-15 01:32:40,295.0308,0.4927,0.0,198.1751344773609
2023-06-15 01:32:45,295.3569,0.4283,0.021,195.31364014736872
2023-06-15 01:32:50,294.6126,0.4392,0.0,199.5435842148251
2023-06-15 01:32:55,294.734,0.4495,0.0,198.38624777085357
2023-06-15 01:33:00,295.0288,0.4527,0.0421,201.16552437274433
2023-06-15 01:33:05,296.5181,0.4451,0.0096,203.2145377033312
2023-06-15 01:33:10,295.7026,0.4457,0.0008,198.30065024991694
2023-06-15 01:33:15,294.774,0.4664,0.018,196.57815102515713
2023-06-15 01:33:20,295.4293,0.4471,0.0163,196.71641404264034
2023-06-15 01:33:25,293.9374,0.4144,0.0,202.29427760531507
2023-06-15 01:33:30,294.8966,0.4373,0.0,197.02863741475056
2023-06-15 01:33:35,295.444,0.4469,0.0144,198.94834290315288
2023-06-15 01:33:40,295.5418,0.4627,0.0,200.34069427779943
2023-06-15 01:33:45,295.9385,0.4289,0.0312,200.13259444909983
2023-06-15 01:33:50,294.4015,0.4795,0.0,199.61042445474152
2023-06-15 01:33:55,295.2001,0.478,0.0,197.0049790771656
2023-06-15 01:34:00,293.9389,0.4451,0.0031,195.94286989110918
2023-06-15 01:34:05,294.6376,0.4691,0.0101,203.93175204632155
2023-06-15 01:34:10,295.1214,0.4639,0.0,200.34712706274135
2023-06-15 01:34:15,294.1659,0.458,0.0,195.6003329380543
2023-06-15 01:34:20,293.7922,0.4591,0.026,195.79098024364725
2023-06-15 01:34:25,295.5847,0.4352,0.0191,197.78977826706512
2023-06-15 01:34:30,294.3316,0.4293,0.0003,199.69750017201704
2023-06-15 01:34:35,294.8644,0.4393,0.0203,200.71064551047544
2023-06-15 01:34:40,295.625,0.4485,0.0336,203.8764529778056
2023-06-15 01:34:45,294.8173,0.4825,0.0015,197.1539782043911
2023-06-15 01:34:50,295.0978,0.4294,0.0,203.28561360706743
2023-06-15 01:34:55,295.3959,0.4522,0.0075,198.19794262910162
2023-06-15 01:35:00,294.3498,0.4141,0.0,196.06183265119267
2023-06-15 01:35:05,294.0731,0.4573,0.0,201.25859345014388
2023-06-15 01:35:10,295.3598,0.4712,0.0075,201.10500753801728
2023-06-15 01:35:15,295.0252,0.4813,0.0,195.81486178619582
2023-06-15 01:35:20,294.3359,0.4431,0.0,204.87742336162017
2023-06-15 01:35:25,295.4557,0.4929,0.0,202.2341204972206
2023-06-15 01:35:30,294.4158,0.4196,0.0,203.64892034018632
2023-06-15 01:35:35,293.4562,0.4463,0.0,204.17839589900603
2023-06-15 01:35:40,295.2841,0.433,0.0043,203.36827399584877
2023-06-15 01:35:45,294.0689,0.4651,0.0,196.57860238058515
2023-06-15 01:35:50,293.26,0.4499,0.0,198.58889893321611
2023-06-15 01:35:55,294.5062,0.4552,0.0,199.1739504400803
2023-06-15 01:36:00,294.3253,0.4818,0.0,199.3609298415223
2023-06-15 01:36:05,293.8291,0.4773,0.0001,196.4551877712798
2023-06-15 01:36:10,294.4403,0.4586,0.0,201.64078072362534
2023-06-15 01:36:15,294.1381,0.4474,0.0,203.71831831575264
2023-06-15 01:36:20,294.7199,0.4727,0.0,196.1879433086009
2023-06-15 01:36:25,294.5717,0.4391,0.0216,196.80036674567594
2023-06-15 01:36:30,294.9596,0.4075,0.0136,196.86228227555472
2023-06-15 01:36:35,293.7673,0.4383,0.0074,197.7099812168945
2023-06-15 01:36:40,294.96,0.4198,0.0,200.377368713958
2023-06-15 01:36:45,294.5695,0.4608,0.0119,204.78907884624206
2023-06-15 01:36:50,295.0744,0.4953,0.003,204.96183247354753
2023-06-15 01:36:55,293.3379,0.4343,0.031,202.98204762811832
2023-06-15 01:37:00,293.9623,0.4842,0.0277,199.89600070631514
2023-06-15 01:37:05,293.9034,0.4609,0.0274,202.40719821378505
2023-06-15 01:37:10,293.8173,0.4814,0.0203,202.3887091689595
2023-06-15 01:37:15,293.3789,0.4792,0.0,200.45158266051325
2023-06-15 01:37:20,294.3935,0.4205,0.0,202.851186985079
2023-06-15 01:37:25,294.3082,0.4627,0.0336,197.26171549070727
2023-06-15 01:37:30,293.394,0.4719,0.0,199.66329915939457
2023-06-15 01:37:35,293.5883,0.4752,0.0,196.37549450600358
2023-06-15 01:37:40,295.0696,0.4273,0.0,195.90308007768547
2023-06-15 01:37:45,293.658,0.4714,0.0058,203.87894059458887
2023-06-15 01:37:50,294.3788,0.4813,0.0215,196.92881613547024
2023-06-15 01:37:55,293.3177,0.4728,0.0,198.51023705907983
2023-06-15 01:38:00,294.4224,0.4513,0.0065,200.43228432736566
2023-06-15 01:38:05,294.6683,0.4341,0.0076,201.79859586733957
2023-06-15 01:38:10,294.4952,0.448,0.0,202.72917258099147
2023-06-15 01:38:15,295.3535,0.4564,0.0254,204.89321199839839
2023-06-15 01:38:20,295.0187,0.4537,0.0,201.2538994724724
2023-06-15 01:38:25,294.3904,0.4619,0.0,204.04774005187738
2023-06-15 01:38:30,295.181,0.4554,0.039,200.3997510823698
2023-06-15 01:38:35,293.8176,0.4447,0.0171,195.58677835118266
2023-06-15 01:38:40,294.5381,0.4606,0.0,199.21630416311106
2023-06-15 01:38:45,292.9834,0.4907,0.003,196.46826980412857
2023-06-15 01:38:50,294.2424,0.4565,0.0046,199.67160275215463
2023-06-15 01:38:55,292.1777,0.4504,0.0353,199.33972276468492
2023-06-15 01:39:00,294.3053,0.4139,0.0,204.36565113635288
2023-06-15 01:39:05,293.2685,0.4225,0.0,203.21336619329088
2023-06-15 01:39:10,293.9862,0.466,0.026,202.7463570920386
2023-06-15 01:39:15,294.6277,0.4191,0.0465,199.6363552204166
2023-06-15 01:39:20,294.3042,0.4626,0.0,201.85076601710512
2023-06-15 01:39:25,294.3664,0.4492,0.0293,196.0093662602058
2023-06-15 01:39:30,294.6662,0.4853,0.0143,201.04859270207535
2023-06-15 01:39:35,294.3232,0.4707,0.0,199.886492650147
2023-06-15 01:39:40,292.7892,0.4849,0.0511,203.2103699463023
2023-06-15 01:39:45,293.5296,0.4815,0.0504,197.54396769060205
2023-06-15 01:39:50,293.5318,0.4514,0.0,196.55737968327944
2023-06-15 01:39:55,293.1624,0.4822,0.0219,198.10375414961646
2023-06-15 01:40:00,292.8027,0.4567,0.0,200.2688742414179
2023-06-15 01:40:05,293.5667,0.4716,0.0,204.1584272866645
2023-06-15 01:40:10,293.278,0.4587,0.0,195.09137089495724
2023-06-15 01:40:15,294.641,0.4584,0.0,201.60665380977173
2023-06-15 01:40:20,294.677,0.4666,0.0155,197.34072430931934
2023-06-15 01:40:25,294.1126,0.4744,0.042,199.83517948281636
2023-06-15 01:40:30,294.24,0.4667,0.0009,203.83239157363303
2023-06-15 01:40:35,294.3357,0.4759,0.0,201.97576260933235
2023-06-15 01:40:40,293.1578,0.4894,0.0,204.9109838165968
2023-06-15 01:40:45,293.9802,0.4748,0.0,196.37341082291286
2023-06-15 01:40:50,293.0095,0.4492,0.0,198.3095202039344
2023-06-15 01:40:55,293.4024,0.4467,0.0247,203.79579772093624
2023-06-15 01:41:00,293.2971,0.4385,0.0059,199.6094635783576
2023-06-15 01:41:05,294.3107,0.484,0.0096,202.6565506868545
2023-06-15 01:41:10,293.2646,0.4885,0.0,195.44771645604732
2023-06-15 01:41:15,294.7343,0.4583,0.0007,195.4993594414298
2023-06-15 01:41:20,294.0676,0.4793,0.004,202.7919265099852
2023-06-15 01:41:25,293.303,0.4388,0.0393,199.17598514447945
2023-06-15 01:41:30,293.7489,0.4295,0.0287,203.10763809113175
2023-06-15 01:41:35,292.8678,0.5044,0.0,204.14819604022125
2023-06-15 01:41:40,293.4222,0.4483,0.0065,203.48508551692444
2023-06-15 01:41:45,294.1693,0.4698,0.0212,203.96541406906488
2023-06-15 01:41:50,293.1255,0.4502,0.0,201.31734578584542
2023-06-15 01:41:55,292.7107,0.4481,0.0368,201.0449158230837
2023-06-15 01:42:00,293.4723,0.4759,0.0195,204.71624800457053
2023-06-15 01:42:05,293.3576,0.4623,0.0204,200.98293142329803
2023-06-15 01:42:10,294.1425,0.4511,0.0114,204.9490069568525
2023-06-15 01:42:15,293.038,0.4425,0.0,204.01656508364425
2023-06-15 01:42:20,293.4732,0.4718,0.0,198.54482710133829
2023-06-15 01:42:25,293.486,0.4544,0.0,204.73120165814504
2023-06-15 01:42:30,293.0082,0.4423,0.0,198.44211998877566
2023-06-15 01:42:35,292.288,0.4663,0.0,204.71916133056357
2023-06-15 01:42:40,292.5423,0.4468,0.0,199.95123070188495
2023-06-15 01:42:45,295.0949,0.4557,0.0,197.0857226073142
2023-06-15 01:42:50,293.9865,0.4434,0.0,199.63353429852674
2023-06-15 01:42:55,294.1239,0.4809,0.0,202.6876757929774
2023-06-15 01:43:00,292.1411,0.4751,0.0,202.54814880716864
2023-06-15 01:43:05,293.4617,0.4503,0.0237,203.6484506852634
2023-06-15 01:43:10,294.0628,0.4861,0.0117,202.85264174627963
2023-06-15 01:43:15,293.7142,0.4904,0.0,197.05347770727144
2023-06-15 01:43:20,293.1188,0.4957,0.0,197.07173953746582
2023-06-15 01:43:25,293.5645,0.4645,0.0021,197.38832661617815
2023-06-15 01:43:30,293.5169,0.4743,0.014,203.98786820055227
2023-06-15 01:43:35,293.3901,0.4931,0.0,195.3293343982172
2023-06-15 01:43:40,294.2818,0.4511,0.0022,201.72771867107514
2023-06-15 01:43:45,291.935,0.4514,0.0,198.08158310801298
2023-06-15 01:43:50,293.2589,0.4501,0.0201,196.04484623532326
2023-06-15 01:43:55,292.7356,0.4338,0.019,204.789683217024
2023-06-15 01:44:00,292.9991,0.4421,0.0032,202.6408952393618
2023-06-15 01:44:05,292.6774,0.4678,0.0,203.82456160638594
2023-06-15 01:44:10,293.1482,0.5107,0.0041,196.14935834932598
2023-06-15 01:44:15,293.1597,0.4669,0.0,200.83779788458983
2023-06-15 01:44:20,292.8701,0.481,0.0201,199.585218527185
2023-06-15 01:44:25,292.7781,0.4724,0.0186,201.53238223550414
2023-06-15 01:44:30,293.7646,0.4745,0.0,198.1185571566654
2023-06-15 01:44:35,293.3427,0.4505,0.0,197.4400716592972
2023-06-15 01:44:40,292.6612,0.498,0.0183,201.80861696709167
2023-06-15 01:44:45,293.5654,0.4405,0.0145,196.10214951201496
2023-06-15 01:44:50,293.5568,0.4708,0.0381,201.74781294196637
2023-06-15 01:44:55,291.4809,0.4535,0.0059,204.95280980701344
2023-06-15 01:45:00,293.0567,0.4958,0.0171,196.89421848250453
2023-06-15 01:45:05,292.1577,0.4569,0.0,200.9352829910583
2023-06-15 01:45:10,293.2206,0.5264,0.0,204.75620928597687
2023-06-15 01:45:15,294.1597,0.4579,0.0103,200.8348659414508
2023-06-15 01:45:20,292.7006,0.4804,0.008,200.33389668100853
2023-06-15 01:45:25,294.0408,0.4681,0.0,196.3549536238502
2023-06-15 01:45:30,291.993,0.4434,0.0,199.07179692174668
2023-06-15 01:45:35,292.1411,0.4372,0.0,203.23882498497338
2023-06-15 01:45:40,291.4838,0.4928,0.0,197.680334012271
2023-06-15 01:45:45,292.3203,0.4586,0.0,195.9762855283094
2023-06-15 01:45:50,293.0971,0.4638,0.0,198.3946287297421
2023-06-15 01:45:55,292.627,0.4785,0.0149,200.96880111079253
2023-06-15 01:46:00,291.7147,0.4961,0.0,201.99902186359128
2023-06-15 01:46:05,293.0018,0.4952,0.001,200.230032109387
2023-06-15 01:46:10,292.5441,0.4653,0.0,203.36721113445347
2023-06-15 01:46:15,291.8683,0.4926,0.0069,197.0369999370672
2023-06-15 01:46:20,292.0748,0.5072,0.0273,204.63471227345948
2023-06-15 01:46:25,292.2086,0.4714,0.0,199.22788589179174
2023-06-15 01:46:30,293.1928,0.4709,0.0139,198.2428759690322
2023-06-15 01:46:35,292.7237,0.4611,0.0205,203.51470518674873
2023-06-15 01:46:40,292.3284,0.4813,0.0024,196.82709109419838
2023-06-15 01:46:45,292.2555,0.4624,0.0,198.37809264053635
2023-06-15 01:46:50,292.6537,0.5113,0.0,197.29643873681985
2023-06-15 01:46:55,293.3728,0.4712,0.0,195.07955332244484
2023-06-15 01:47:00,293.0736,0.4574,0.0046,199.44208768128092
2023-06-15 01:47:05,292.4459,0.4484,0.0,199.87993206751608
2023-06-15 01:47:10,293.0909,0.4849,0.0142,196.48041500308958
2023-06-15 01:47:15,292.4255,0.4697,0.0121,197.57962202017708
2023-06-15 01:47:20,293.1837,0.4661,0.0057,195.7543657325612
2023-06-15 01:47:25,292.336,0.5242,0.0369,197.77941208697248
2023-06-15 01:47:30,292.7936,0.4658,0.0157,196.32238546771723
2023-06-15 01:47:35,292.5134,0.4419,0.0,202.05336689716893
2023-06-15 01:47:40,293.4018,0.4771,0.0,202.731390992324
2023-06-15 01:47:45,291.7958,0.4674,0.0,203.16140834079692
2023-06-15 01:47:50,293.7832,0.4868,0.0,203.402055315626
2023-06-15 01:47:55,291.9497,0.4249,0.0174,201.5942065011231
2023-06-15 01:48:00,292.2095,0.4994,0.0067,199.09449256441866
2023-06-15 01:48:05,292.7419,0.4526,0.0,195.75262464327614
2023-06-15 01:48:10,293.037,0.4718,0.0213,197.45999399380224
2023-06-15 01:48:15,290.9339,0.4823,0.0203,197.31455879183878
2023-06-15 01:48:20,293.1048,0.4933,0.0,203.90947561063064
2023-06-15 01:48:25,293.4129,0.4685,0.0,198.02756092748993
2023-06-15 01:48:30,292.567,0.435,0.046,203.08301608712804
2023-06-15 01:48:35,292.2087,0.4945,0.0,198.46760415450998
2023-06-15 01:48:40,292.4858,0.4983,0.0194,198.7089348663714
2023-06-15 01:48:45,292.235,0.4957,0.0,199.7304765735484
2023-06-15 01:48:50,292.5143,0.4239,0.0165,200.52954043379663
2023-06-15 01:48:55,292.0774,0.4658,0.0142,202.41733585636777
2023-06-15 01:49:00,292.1735,0.4861,0.0,203.71531291125018
2023-06-15 01:49:05,292.9598,0.4827,0.0179,202.59851682801357
2023-06-15 01:49:10,292.5158,0.4718,0.0024,204.59419556705447
2023-06-15 01:49:15,292.2708,0.4765,0.0214,196.64209035775858
2023-06-15 01:49:20,292.6431,0.4994,0.0,203.46611459919743
2023-06-15 01:49:25,292.2292,0.491,0.0,196.63141745502668
2023-06-15 01:49:30,292.4903,0.4557,0.0259,203.25746672954563
2023-06-15 01:49:35,291.6938,0.4778,0.0179,204.01619277555736
2023-06-15 01:49:40,291.8383,0.4797,0.0,198.59313756910356
2023-06-15 01:49:45,291.757,0.4839,0.0341,203.95224032673624
2023-06-15 01:49:50,291.938,0.4519,0.0,196.30730640803685
2023-06-15 01:49:55,292.4605,0.4941,0.0327,198.11562419909973
2023-06-15 01:50:00,292.6791,0.4744,0.0,199.31182702691376
2023-06-15 01:50:05,292.3558,0.4718,0.0123,204.2667312655217
2023-06-15 01:50:10,291.5957,0.4763,0.0053,199.61693612612933
2023-06-15 01:50:15,291.6001,0.4832,0.0,199.9145550050885
2023-06-15 01:50:20,292.253,0.476,0.0,199.86515779888316
2023-06-15 01:50:25,292.7692,0.5038,0.0,195.07341321060358
2023-06-15 01:50:30,292.1835,0.4791,0.0,198.12984296973067
2023-06-15 01:50:35,291.6609,0.4664,0.0031,201.8242835838803
2023-06-15 01:50:40,292.4197,0.475,0.0292,202.15285496346664
2023-06-15 01:50:45,291.5566,0.4612,0.025,197.09156372356276
2023-06-15 01:50:50,290.9893,0.4837,0.0,203.27220483948932
2023-06-15 01:50:55,291.7473,0.5226,0.0047,197.6033432650708
2023-06-15 01:51:00,291.9093,0.5134,0.0011,200.52575335545725
2023-06-15 01:51:05,291.5897,0.4668,0.0187,201.58175732218868
2023-06-15 01:51:10,292.647,0.4748,0.0,200.06134712107354
2023-06-15 01:51:15,292.6623,0.4769,0.0,202.2639353689534
2023-06-15 01:51:20,292.0208,0.5302,0.0,202.8241281558903
2023-06-15 01:51:25,293.0202,0.5035,0.0263,200.33002267279605
2023-06-15 01:51:30,292.7658,0.4675,0.0,204.89424439809764
2023-06-15 01:51:35,292.4449,0.4985,0.0,202.02399417886951
2023-06-15 01:51:40,292.1563,0.477,0.0,204.72158478763586
2023-06-15 01:51:45,291.6342,0.4869,0.0,203.19568391519945
2023-06-15 01:51:50,292.1313,0.4826,0.0,204.99897643383267
2023-06-15 01:51:55,293.1889,0.4896,0.0025,201.69903963146663
2023-06-15 01:52:00,291.8168,0.4928,0.0048,202.8775523067917
2023-06-15 01:52:05,292.4816,0.4904,0.0078,202.47725592621393
2023-06-15 01:52:10,292.3158,0.4837,0.0,196.51780952160618
2023-06-15 01:52:15,291.9917,0.494,0.0,201.8923286951965
2023-06-15 01:52:20,291.1184,0.4636,0.0,201.18257608548038
2023-06-15 01:52:25,292.006,0.4713,0.0,200.4591203641465
2023-06-15 01:52:30,292.0001,0.4907,0.0469,197.9935591188983
2023-06-15 01:52:35,292.4892,0.4689,0.0,200.40455776952825
2023-06-15 01:52:40,291.9969,0.4939,0.0,201.6580532142105
2023-06-15 01:52:45,293.0117,0.4801,0.0225,203.04116144628338
2023-06-15 01:52:50,292.4224,0.4673,0.0111,200.88295515879614
2023-06-15 01:52:55,291.6049,0.4578,0.0044,202.4185027310245
2023-06-15 01:53:00,291.712,0.5021,0.0,203.02833502875646
2023-06-15 01:53:05,291.3288,0.4827,0.0364,201.40024648386537
2023-06-15 01:53:10,291.0345,0.4595,0.0041,204.1389306784734
2023-06-15 01:53:15,292.2245,0.4784,0.0089,200.86956798509505
2023-06-15 01:53:20,290.3258,0.4702,0.0245,202.13299971051842
2023-06-15 01:53:25,292.0782,0.507,0.0082,199.44103961810137
2023-06-15 01:53:30,292.0271,0.4843,0.0,195.28818280022443
2023-06-15 01:53:35,292.7543,0.5039,0.0,202.99746500466608
2023-06-15 01:53:40,291.5139,0.4928,0.0,201.19380866545868
2023-06-15 01:53:45,291.459,0.4887,0.0158,196.1386223268338
2023-06-15 01:53:50,292.4266,0.48,0.0013,195.99191052904808
2023-06-15 01:53:55,290.8477,0.4788,0.0,199.54199956665965
2023-06-15 01:54:00,291.1598,0.4568,0.0376,198.0240816057519
2023-06-15 01:54:05,291.3679,0.4759,0.0,203.61012374049184
2023-06-15 01:54:10,291.739,0.4715,0.0,202.80229428976907
2023-06-15 01:54:15,290.4993,0.4525,0.0105,197.9090047880049
2023-06-15 01:54:20,292.3353,0.4648,0.0223,201.6197415299132
